Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ENVIRON,PARR02,H.M.& J.M. Parrott,10509260,335.00,04/09/2015,Transfer Payments,Other Payments
ENVIRON,PARR02,H.M.& J.M. Parrott,10510326,370.00,14/09/2015,Premises,Maintenance of Grounds
ENVIRON,PARR02,H.M.& J.M. Parrott,10510448,450.00,16/09/2015,Transfer Payments,Highways Work
ENVIRON,PARR02,H.M.& J.M. Parrott,10510449,310.00,16/09/2015,Transfer Payments,Highways Work
ENVIRON,PAUL01,Paul James Tyres,10511110,350.00,18/09/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,PIRT01,Pirtek (Northampton),10510216,252.80,14/09/2015,Supplies,Purchase of Tools
ENVIRON,PRID97,Pride Bedford Ltd,10503301,"2,190.50",31/07/2015,Employees,Agency Salaries
ENVIRON,PRID97,Pride Bedford Ltd,10508158,952.25,28/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,PRIO03,Priory Sailing Club,10509358,"2,400.00",30/08/2015,Supplies,Project Costs
ENVIRON,PROF05,Professional Solutions,10506260,625.00,24/06/2015,Employees,Training
ENVIRON,PROL01,Proludic Ltd,10504885,353.00,14/08/2015,Premises,Annual Maintenance of Fixtures & Fittings
ENVIRON,PUTN01,Putnoe Heights Church Centre,10508239,400.00,30/06/2015,Supplies,Venue Hire
ENVIRON,QUAR97,Quartix Ltd,10507591,267.00,27/08/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,RADI02,Radio Links Communications Ltd.,10506745,"1,575.71",25/08/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,RARE01,Rare Productions (Bedford) LLP,10509862,"4,503.79",16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,RENT01,Rentokil Initial Pest Control,10508419,"1,650.58",02/09/2015,Premises,Maintenance of Car Park
ENVIRON,RENT02,Rentokil Hygiene,10506738,252.24,14/08/2015,Premises,Cleaning Services
ENVIRON,RENT02,Rentokil Hygiene,10507021,516.50,21/08/2015,Supplies,Project Costs
ENVIRON,RICO01,RICOH UK Ltd,10510316,702.64,11/09/2015,Supplies,Rental
ENVIRON,RIGB01,Rigby Taylor Ltd,10508163,423.60,28/08/2015,Supplies,Direct Materials Purchase
ENVIRON,RIGB01,Rigby Taylor Ltd,10511052,325.75,16/09/2015,Supplies,Project Costs
ENVIRON,RIGB01,Rigby Taylor Ltd,10511887,"1,815.00",18/09/2015,Supplies,Direct Materials Purchase
ENVIRON,RKRR01,RKR Richardson Estate Services Ltd,10510623,"1,059.00",14/09/2015,Transfer Payments,Highways Work
ENVIRON,ROXT01,Roxton Parish Hall,10508238,250.00,03/09/2015,Supplies,Venue Hire
ENVIRON,ROYA34,Royal Mail Letters,10509341,812.27,09/09/2015,Supplies,Postage Costs
ENVIRON,ROYA34,Royal Mail Letters,10509341,298.89,09/09/2015,Supplies,Postage Costs
ENVIRON,ROYA34,Royal Mail Letters,10509956,750.90,19/08/2015,Supplies,Postage Costs
ENVIRON,ROYA34,Royal Mail Letters,10509956,280.76,19/08/2015,Supplies,Postage Costs
ENVIRON,SAFE01,Safety-Kleen UK Ltd,10506789,307.23,20/08/2015,Transport Related Expenditure,Vehicle Consumables - Recharge
ENVIRON,SAFE01,Safety-Kleen UK Ltd,10510338,513.83,07/09/2015,Transport Related Expenditure,Vehicle Consumables - Recharge
ENVIRON,SALV98,Salvus Consulting Ltd,10508888,"1,055.00",28/08/2015,Employees,Training
ENVIRON,SHAN01,Shanks Waste Management Limited,10506803,"280,292.00",11/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SHAN01,Shanks Waste Management Limited,10506804,"7,442.05",11/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SHAN01,Shanks Waste Management Limited,10506804,"31,933.16",11/08/2015,Transfer Payments,Landfill Tax
ENVIRON,SHAN01,Shanks Waste Management Limited,10506805,"65,444.32",11/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SHAN01,Shanks Waste Management Limited,10506805,"41,330.42",11/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SHAN01,Shanks Waste Management Limited,10506806,"6,386.04",11/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SHAN01,Shanks Waste Management Limited,10506806,"12,341.26",11/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SHAN01,Shanks Waste Management Limited,10507813,"74,105.02",31/08/2015,Supplies,Fees Paid
ENVIRON,SHAR03,Sharnbrook Parish Council,10512185,327.53,30/06/2015,Supplies,Payment of Grant
ENVIRON,SHAR10,Sharnbrook Amateur Theatre Trust Ld,10508902,364.37,10/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,SHOR94,Shortstown Village Hall,10512281,300.00,23/09/2015,Supplies,Venue Hire
ENVIRON,SIGN09,Signway Supplies Ltd.,10510559,"1,057.76",27/07/2015,Supplies,Purchase of Consumables
ENVIRON,SODE03,Sodexo,10506786,"8,701.67",25/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SODE03,Sodexo,10511730,"8,701.67",22/09/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SPEC03,Specialist Fleet Services Ltd,10506800,"43,000.00",14/08/2015,Transport Related Expenditure,Contract Hire Charges
ENVIRON,SPEC03,Specialist Fleet Services Ltd,10507126,"43,039.00",27/08/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,STAG03,Stagecoach Services Ltd,10509156,"11,736.67",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509157,"5,947.75",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509158,"1,193.60",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509159,"1,991.50",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509160,"11,250.00",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509161,"1,561.60",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509162,"1,061.90",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509163,"7,500.00",02/09/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10509784,900.00,15/07/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STOR02,Stor-A-File Imaging Limited,20135403,762.91,15/09/2015,Supplies,Purchase of Furniture
ENVIRON,STPH01,St Philips Chambers Limited,10314487,"3,675.00",30/10/2012,Supplies,Court and Legal Fees
ENVIRON,STPH01,St Philips Chambers Limited,10326735,"1,500.00",18/12/2012,Supplies,Court and Legal Fees
ENVIRON,SYMO98,Symology Limited,10507031,"6,000.00",26/08/2015,Transfer Payments,Highways Work
ENVIRON,TAVI02,Tavistock Community Centre,10511483,599.00,12/09/2015,Supplies,Venue Hire
ENVIRON,TAVI03,A.S. Tavistock Newsagency,20135142,725.89,07/09/2015,Supplies,Purchase of Furniture
ENVIRON,TAYL12,Taylor Engineering and Fabrications Ltd,10508877,340.76,07/09/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,TELE04,Teleshore Ltd,10511471,250.00,14/09/2015,Premises,Maintenance of Grounds
ENVIRON,TERB01,Terberg Matec U.K,10510503,"2,210.14",16/09/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,THRE97,Three Shires Driving Centre Ltd,10508341,540.00,01/09/2015,Employees,Training
ENVIRON,TIPE01,Tip Europe Limited,10508152,"2,867.85",01/09/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TIPE01,Tip Europe Limited,10509594,"2,772.26",01/09/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAN11,Transloader Services Ltd,10507771,284.90,25/08/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,TRAN11,Transloader Services Ltd,10508826,504.19,17/07/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10507317,270.00,19/08/2015,Supplies,Purchase of Equipment
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10507322,301.14,19/08/2015,Supplies,Purchase of Consumables
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10507944,"1,657.84",24/08/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508558,365.76,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508559,365.76,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508560,308.28,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508561,899.20,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508562,"1,260.00",31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508564,618.00,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508574,"2,375.00",31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508575,582.96,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10508576,435.00,31/08/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510387,309.00,08/09/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510422,539.52,11/09/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510423,819.00,11/09/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510426,378.93,11/09/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510427,270.00,11/09/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510571,"1,880.00",07/09/2015,Supplies,Direct Materials Purchase
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10510578,945.00,10/09/2015,Premises,Play Area - Vandalism Costs
ENVIRON,TRUC01,Truckeast Ltd,10507252,371.00,21/08/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,TRUC01,Truckeast Ltd,10507950,383.00,01/09/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,UKFU02,UK Fuels Limited,10510357,290.86,02/08/2015,Transport Related Expenditure,Fuel Issues - Stores
ENVIRON,UKPO01,UK Power Networks,10508893,967.00,04/09/2015,Transfer Payments,Highways Works Contracts
ENVIRON,ULVE99,Ulverscroft Large Print Bksltd,20134694,283.67,02/09/2015,Supplies,Purchase of Furniture
ENVIRON,UNWI99,C N Unwin Ltd,10501343,356.95,24/07/2015,Supplies,Purchase of Equipment
ENVIRON,VICT04,Victim Support,10507466,"4,344.00",01/09/2015,Transfer Payments,Contract payments - Voluntary Associations
ENVIRON,VIRI05,Viridian Systems Ltd,10507755,650.00,28/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,VIVE01,Vivedia Limited.,10507041,375.00,30/06/2015,Supplies,Fees Paid
ENVIRON,VIVE01,Vivedia Limited.,10507129,"1,608.50",23/07/2015,Supplies,Fees Paid
ENVIRON,VIVE01,Vivedia Limited.,10507837,375.00,31/08/2015,Supplies,Fees Paid
ENVIRON,VIXT01,Vix Technology (UK) Ltd,10507888,"11,732.04",01/09/2015,Supplies,Maintenance of IT Equipment
ENVIRON,WATE84,Waterland Management Ltd,10507402,410.00,03/08/2015,Supplies,Direct Materials Purchase
ENVIRON,WATE91,Waterman Aspen Ltd,10507765,600.00,31/08/2015,Supplies,Consultants Fees
ENVIRON,WATE91,Waterman Aspen Ltd,10507892,672.00,31/08/2015,Supplies,Consultants Fees
ENVIRON,WATE91,Waterman Aspen Ltd,10508606,"2,565.00",31/08/2015,Supplies,Consultants Fees
ENVIRON,WELL03,Wells And Youngs Brewing Company Ltd,10505758,538.20,14/08/2015,Supplies,Purchase of Refreshments for Resale
ENVIRON,WELL03,Wells And Youngs Brewing Company Ltd,10507921,460.79,03/07/2015,Supplies,Purchase of Refreshments for Resale
ENVIRON,WELL03,Wells And Youngs Brewing Company Ltd,10508247,"1,565.64",28/08/2015,Supplies,Purchase of Refreshments for Resale
ENVIRON,WEST34,West Anglia Training Association,10510406,"5,200.00",17/09/2015,Employees,Training
ENVIRON,WFHO99,W F Howes Ltd,20135150,354.17,07/09/2015,Supplies,Purchase of Furniture
ENVIRON,WFHO99,W F Howes Ltd,20136017,702.00,25/09/2015,Supplies,Purchase of Furniture
ENVIRON,WICK02,Wickstead Park Limited,10507962,"1,388.33",19/08/2015,Supplies,Project Costs
ENVIRON,WICK04,THE WICKED COFFEE CO LTD,10507890,362.50,07/07/2015,Premises,Annual Maintenance of Fixtures & Fittings
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10506740,289.00,17/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10507327,603.00,24/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10508241,344.00,31/08/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10508246,270.00,24/08/2015,Supplies,Direct Materials Purchase
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10508591,399.00,07/09/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10509549,275.00,11/09/2015,Supplies,Project Costs
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10510412,383.00,14/09/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10511740,399.00,21/09/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WISE01,WISER Environment Ltd,10507328,918.75,18/08/2015,Supplies,Consultants Fees
ENVIRON,WJSO01,WJ South Limited,10507370,326.91,29/05/2015,Supplies,Purchase and maintenance of equipment
ENVIRON,WJSO01,WJ South Limited,10508852,"1,200.00",28/08/2015,Transfer Payments,Highways Works Contracts
ENVIRON,WJSO01,WJ South Limited,10508852,400.00,28/08/2015,Transfer Payments,Highways Work
ENVIRON,WJSO01,WJ South Limited,10509546,500.00,28/08/2015,Transfer Payments,Highways Works Contracts
ENVIRON,WOBU01,Woburn Chemicals Limited,10511112,"1,255.00",16/09/2015,Supplies,Purchase of Consumables
ENVIRON,WOLT01,Wolters Kluwer (UK) Ltd,10510035,623.57,18/08/2015,Supplies,Subscriptions
ENVIRON,WOOT01,Wootton Parish Council,10510889,350.00,17/09/2015,Premises,Maintenance of Grounds
ENVIRON,WYMI04,Wymington Memorial Hall,10510640,"1,000.00",21/09/2015,Supplies,Payment of Grant
ENVIRON,XMAL99,Xma Ltd,10508861,"3,077.02",19/08/2015,Supplies,IT Consumables
ENVIRON,XMAL99,Xma Ltd,10510549,850.53,11/09/2015,Supplies,IT Consumables
ENVIRON,,Anglian Water Services Ltd,10508280,680.00,07/09/2015,Grants & Contributions,Rechargeable Income - Exempt
ENVIRON,,Bedford Hospitals Charity,10510036,"2,022.50",15/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,Bevan Group Limited,10508942,"1,319.13",09/09/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,,General Litesearch Ltd,10510034,565.43,30/08/2015,Supplies,Event Costs
ENVIRON,,Grangers Netball Club,10508286,500.00,07/09/2015,Supplies,Payment of Grant
ENVIRON,,LPH Concerts,10509859,"6,835.50",16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,LPH Concerts,10509859,"6,835.50",16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,LPH Concerts,10509860,672.75,16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,LPH Concerts,10509860,672.75,16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,LPH Concerts,10509861,"4,490.10",16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,LPH Concerts,10509861,"4,490.10",16/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,The Glenn Miller Orchestra,10510348,"3,707.53",08/09/2015,Supplies,Net Sales to Client - Year End
ENVIRON,,Westhall Estates Limited,10509432,"5,390.00",14/09/2015,Customer & Client Receipts,Fee Income - Non Business VAT
ENVIRON,AGRI03,Agripa Solutions Ltd,10507893,"6,290.00",27/08/2015,Capital,Plant & Equipment
ENVIRON,AMEY98,Amey LG,10509453,"2,760.00",02/09/2015,Capital,Highways Works
ENVIRON,AMEY98,Amey LG,10509453,"32,652.97",02/09/2015,Capital,Highways Works
ENVIRON,AMEY98,Amey LG,10509453,"5,663.38",02/09/2015,Capital,Highways Works
ENVIRON,AMEY98,Amey LG,10509453,605.43,02/09/2015,Capital,Highways Works
ENVIRON,AMEY98,Amey LG,10509453,"15,843.36",02/09/2015,Capital,Highways Works
ENVIRON,AMEY98,Amey LG,10509456,"1,633.73",02/09/2015,Capital,Highways Works
ENVIRON,AMEY98,Amey LG,10509457,"52,195.12",02/09/2015,Capital,Highways Works
ENVIRON,ARTH01,Arthur Ibbett Ltd,10506854,"9,900.00",21/08/2015,Capital,Plant & Equipment
ENVIRON,ARTH01,Arthur Ibbett Ltd,10506854,"9,900.00",21/08/2015,Capital,Plant & Equipment
ENVIRON,ARTH01,Arthur Ibbett Ltd,10511053,997.00,18/09/2015,Capital,Plant & Equipment
ENVIRON,CAPI11,Capita Treasury Solutions Ltd,10506846,"5,500.00",26/08/2015,Capital,Vehicles - Capital Expenditure
ENVIRON,DAVI04,Davitt Jones Bould Solicitors,10507125,"1,507.42",25/08/2015,Capital,Professional Fees
ENVIRON,DJTS01,DJT Surfacing Ltd.,10506237,"68,512.70",24/08/2015,Capital,Highways Works
ENVIRON,DJTS01,DJT Surfacing Ltd.,10507852,"68,723.53",02/09/2015,Capital,Highways Works
ENVIRON,DJTS01,DJT Surfacing Ltd.,10509782,"68,679.76",15/09/2015,Capital,Highways Works
ENVIRON,DJTS01,DJT Surfacing Ltd.,10510219,480.78,15/09/2015,Capital,Highways Works
ENVIRON,FABA01,The F A Bartlett Tree Expert Co Ltd,10508469,365.00,25/06/2015,Capital,Plant & Equipment
ENVIRON,FAIT04,Faithful and Gould,10510075,"2,000.00",24/08/2015,Capital,Professional Fees
ENVIRON,G2RE01,G2 Recruitment Solutions Ltd,10506858,"5,700.00",24/08/2015,Capital,Highways Works
ENVIRON,GEOB01,Geo Browns Implements Ltd,10508822,"5,120.00",09/09/2015,Capital,Plant & Equipment
ENVIRON,GEOB01,Geo Browns Implements Ltd,10509303,"14,052.50",11/09/2015,Capital,Plant & Equipment
ENVIRON,GRAN02,Grant Palmer Ltd,10510185,"4,169.00",15/08/2015,Capital,Highways Works
ENVIRON,HANS06,Hanson Quarry Products Europe Ltd,10507818,"243,769.88",02/09/2015,Capital,Highways Works
ENVIRON,HANS06,Hanson Quarry Products Europe Ltd,10509939,"288,897.21",14/09/2015,Capital,Highways Works
ENVIRON,JBRE01,J Breheny Contractors Ltd,10508836,"811,930.71",04/09/2015,Capital,Highways Works
ENVIRON,LOCA08,Local World Ltd,10508824,270.03,12/07/2015,Capital,Professional Fees
ENVIRON,MCHS01,MCH Services Ltd,10508242,"4,740.00",03/08/2015,Capital,Professional Fees
ENVIRON,NETW98,Network Rail Infrastructure Ltd,10509355,"1,742.57",10/09/2015,Capital,Professional Fees
ENVIRON,PERF98,Perfect Pipework Ltd,10506801,701.00,16/06/2015,Capital,Building Improvement Works
ENVIRON,REGI96,Region Services Ltd,10506232,855.00,19/09/2015,Capital,Plant & Equipment
ENVIRON,REGI96,Region Services Ltd,10507367,"3,240.00",27/08/2015,Capital,Capital Budget - Unallocated
ENVIRON,REGI96,Region Services Ltd,10510465,855.00,14/09/2015,Capital,Plant & Equipment
ENVIRON,UKPO01,UK Power Networks,10508892,576.00,04/09/2015,Capital,Highways Works
ENVIRON,UKPO01,UK Power Networks,10509672,501.00,11/09/2015,Capital,DfT Challenge Fund
ENVIRON,UKPO01,UK Power Networks,10509673,310.00,11/09/2015,Capital,DfT Challenge Fund
ENVIRON,UKPO01,UK Power Networks,10511042,"1,094.00",17/09/2015,Capital,Highways Works
ENVIRON,UKPO01,UK Power Networks,10511147,"13,062.00",17/09/2015,Capital,Highways Works
ENVIRON,UKPO01,UK Power Networks,10511148,"31,111.00",17/09/2015,Capital,Highways Works
ENVIRON,WJSO01,WJ South Limited,10508853,"2,318.76",28/08/2015,Capital,Highways Works
ENVIRON,WOOD94,Woodfines Llp,10512194,250.00,20/07/2015,Capital,Compensation payments to third parties
PUBHLTH,2GOL01,2 Goldington Road Doctors Surgery,10506665,"1,007.00",12/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,2GOL01,2 Goldington Road Doctors Surgery,10506669,960.00,19/06/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,ARLE03,Arlesey Medical Centre,10506704,828.00,11/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,ARTW01,Artworks Design Consultants,10508896,300.00,31/08/2015,Supplies,External Printing
PUBHLTH,ASDA99,Asda Pharmacy,10506520,"1,349.55",21/07/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,ASDA99,Asda Pharmacy,10509731,343.40,02/09/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,BARK07,"Barking, Havering and Redbridge NHS Trust",10509749,468.00,15/07/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,BARK07,"Barking, Havering and Redbridge NHS Trust",10510488,652.00,16/01/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,BARN16,"Barnet, Enfield and Haringey Mental Health NHS Trust",10509748,675.76,27/08/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,BART09,Barts Health NHS Trust,10508082,"2,100.99",26/08/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,BART09,Barts Health NHS Trust,10508083,758.50,26/08/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,BEEZ01,Beezee Bodies,10511443,"47,306.50",18/09/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,BOOT01,Boots UK Limited,10508228,320.32,01/09/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CAKE99,Dr Cakebread & Partners (Shefford Health Centre).,10506652,482.00,16/07/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CAMB21,Cambridgeshire Community Services NHS Trust,10507369,"4,620.00",05/08/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CAMB21,Cambridgeshire Community Services NHS Trust,10508175,"4,620.00",02/09/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CENT10,Central Bedfordshire Council,10509300,"129,513.00",07/09/2015,Transfer Payments,Contract payments - Other Local Authorities
PUBHLTH,CENT10,Central Bedfordshire Council,10509301,"43,136.00",07/09/2015,Transfer Payments,Contract payments - Other Local Authorities
PUBHLTH,CENT10,Central Bedfordshire Council,10509302,"473,681.00",07/09/2015,Transfer Payments,Contract payments - Other Local Authorities
PUBHLTH,CENT10,Central Bedfordshire Council,10512278,"5,966.00",22/09/2015,Transfer Payments,Contract payments - Other Local Authorities
PUBHLTH,CHEL04,Chelsea and Westminster Hospital NHS Foundation Trust,10509744,"2,412.65",01/09/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CHIL28,Chiltern Hills Practice (Intrahealth),10506679,258.00,17/06/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CHIL28,Chiltern Hills Practice (Intrahealth),10506703,254.00,11/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,COOL02,Cooleraid Ltd,10509494,395.00,11/09/2015,Supplies,Purchase of Equipment
PUBHLTH,CRAN94,Cranfield Surgery,10506635,"1,360.00",30/06/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CROY01,Croydon Council,10507233,500.00,17/07/2015,Supplies,Subscriptions
PUBHLTH,DOCT01,The Doctors Laboratory,10509290,"2,054.00",31/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,DOCT01,The Doctors Laboratory,10509290,285.83,31/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,FLIT03,Flitwick Surgery (Dr S.J. Morris & Partners).,10506664,"2,179.00",18/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,FLIT03,Flitwick Surgery (Dr S.J. Morris & Partners).,10508789,845.00,10/06/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,FLIT03,Flitwick Surgery (Dr S.J. Morris & Partners).,10508790,"1,183.00",24/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GEOR05,George Eliot Hospital NHS Trust,10506681,432.90,31/07/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,GLAZ99,Dr M E Glaze & Partners (The Surgery (Glaze).,10506712,"1,681.00",12/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GLED99,Dr P D Gledhill (Kings Road Surgery),10506689,451.00,15/07/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GLED99,Dr P D Gledhill (Kings Road Surgery),10506690,460.00,11/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GOLD13,Goldington Avenue Surgery,10506711,762.00,11/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GREE92,Greensand Surgery,10506677,995.00,11/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HERT11,Hertfordshire Community NHS Trust,10508080,"7,173.29",24/09/2014,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,HOUG99,Houghton Close Surgery,10506694,"1,486.00",12/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,IMPE06,Imperial College Healthcare NHS Trust,10509732,927.00,28/08/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,IMPE06,Imperial College Healthcare NHS Trust,10509733,"1,377.00",28/08/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,INTE29,Intermedical (UK) Ltd,10509108,452.00,09/09/2015,Supplies,Medical Equipment
PUBHLTH,IVEL99,Ivel Medical Centre,10506639,733.00,11/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KAPU99,Dr Kapur & Partners (Sandy Health Centre),10506642,571.00,01/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KING18,Kingston Hospital NHS Foundation Trust,10508081,761.25,23/06/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,KING73,Kingsbury Court Surgery,10506713,568.00,01/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KING73,Kingsbury Court Surgery,10508076,320.00,28/08/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KING73,Kingsbury Court Surgery,10508898,591.00,01/06/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KING73,Kingsbury Court Surgery,10508899,422.00,01/06/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KING87,King Street Surgery,10506637,972.00,14/08/2015,Transfer Payments,Contract Payments - Private Contractors
