Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ENVIRON,NATI34,Nationwide Data Collection,10486348,875.00,08/05/2015,Transfer Payments,Highways Work
ENVIRON,NISB01,Nisbets,10487414,324.34,25/03/2015,Supplies,Project Costs
ENVIRON,O2UK01,O2 (UK) Limited,10486924,268.34,21/04/2015,Supplies,Telephone Call Charges
ENVIRON,OFFT03,Off The Kerb Productions,10487083,750.00,27/04/2015,Supplies,Project Costs
ENVIRON,OPIN01,Opinion Research Services,10483842,"11,550.00",28/04/2015,Supplies,Consultants Fees
ENVIRON,OUTS02,Outspoken Training LLP,10484897,"1,840.00",30/04/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,PATR02,Patrol Bus,10487919,"1,437.80",02/04/2015,Supplies,Fees Paid
ENVIRON,PBCC01,PBC Catering Services Limited,10485847,"4,432.00",20/04/2015,Supplies,Catering Costs
ENVIRON,PBCC01,PBC Catering Services Limited,10485877,"2,611.85",26/04/2015,Supplies,Catering Costs
ENVIRON,PENN01,Penna Plc t/a Penna Communications,10487778,301.74,14/05/2015,Supplies,Event Costs
ENVIRON,,Pennwhite Ltd,10484978,474.00,06/05/2015,Supplies,Purchase of Consumables
ENVIRON,PEST99,Pest Control Services,10450382,935.00,06/11/2014,Premises,Annual Maintenance of Fixtures & Fittings
ENVIRON,PETE13,Peter Brett Associates LLP,10484708,"7,700.00",29/04/2015,Supplies,Consultants Fees
ENVIRON,PETE89,Peters Ltd,20129017,"1,244.36",20/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129020,269.99,20/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129024,616.03,20/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129034,349.25,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129035,520.59,20/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129036,551.51,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129037,786.34,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129038,334.95,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129040,338.30,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129055,661.69,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129056,487.84,21/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129068,342.57,22/05/2015,Supplies,Purchase of Furniture
ENVIRON,PETE89,Peters Ltd,20129069,412.03,22/05/2015,Supplies,Purchase of Furniture
ENVIRON,PHOE04,Phoenix Software Ltd,10485709,297.55,08/05/2015,Supplies,IT Software Licences
ENVIRON,QUAR97,Quartix Ltd,10483589,"9,676.80",18/04/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,QUAR97,Quartix Ltd,10487334,267.00,27/04/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,RARI99,Raring2Go,10486449,527.00,12/05/2015,Supplies,Marketing & Promotion
ENVIRON,RAWL94,Rawlinson Pryde & Partners,10486328,"3,778.00",14/05/2015,Supplies,Fees Paid
ENVIRON,REGI96,Region Services Ltd,10485214,"15,244.00",24/04/2015,Supplies,Maintenance of IT Equipment
ENVIRON,RENT01,Rentokil Initial Pest Control,10488139,"1,650.58",28/11/2014,Premises,Maintenance of Car Park
ENVIRON,RIGB01,Rigby Taylor Ltd,10484671,"2,417.50",28/04/2015,Supplies,Direct Materials Purchase
ENVIRON,RIGB01,Rigby Taylor Ltd,10485052,"6,080.00",13/03/2015,Supplies,Direct Materials Purchase
ENVIRON,RIGB01,Rigby Taylor Ltd,10485052,608.00,13/03/2015,Supplies,Direct Materials Purchase
ENVIRON,SMEN01,S M Engineering (Wellingborough)Ltd,10485771,"1,407.60",07/05/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,SAFE01,Safety-Kleen UK Ltd,10484012,307.23,22/04/2015,Transport Related Expenditure,Vehicle Consumables - Recharge
ENVIRON,SAFE01,Safety-Kleen UK Ltd,10486261,513.83,07/05/2015,Transport Related Expenditure,Vehicle Consumables - Recharge
ENVIRON,SHAN01,Shanks Waste Management Limited,10484935,"81,978.97",30/04/2015,Supplies,Fees Paid
ENVIRON,SIEM01,Siemens Financial Services Ltd,10488296,260.00,13/05/2015,Supplies,External Printing
ENVIRON,SKIL03,Skills Training Centre Ltd.,10484801,"1,533.00",23/04/2015,Employees,Training
ENVIRON,SNAC01,Snackline Direct Ltd,10485833,381.85,24/04/2015,Supplies,Purchase of Refreshments for Resale
ENVIRON,SODE03,Sodexo,10485209,"8,683.34",27/04/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,SPEK01,Spektrix Ltd,10487895,890.75,01/03/2015,Supplies,Event Costs
ENVIRON,SPEK01,Spektrix Ltd,10487896,872.48,01/04/2015,Supplies,Event Costs
ENVIRON,SSSP01,SS SPORTS CONSULTANCY,10487637,320.00,08/05/2015,Supplies,Project Costs
ENVIRON,STJO05,St John Ambulance,10486407,"1,209.60",23/12/2014,Supplies,Project Costs
ENVIRON,STJO05,St John Ambulance,10488289,258.00,29/05/2015,Supplies,Project Costs
ENVIRON,STAG03,Stagecoach Services Ltd,10485828,"11,736.67",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10485830,"7,500.00",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10485832,"1,193.60",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10485834,"2,071.16",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10485835,"11,700.00",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10485837,"1,561.60",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10485839,"1,061.90",02/04/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10487642,"1,432.32",01/05/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10487643,"1,911.84",01/05/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10487645,"1,561.60",01/05/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,STAG03,Stagecoach Services Ltd,10487646,"1,274.28",01/05/2015,Transport Related Expenditure,Passenger Transport
ENVIRON,SUST01,Sustrans Ltd,10487247,"5,651.62",30/03/2015,Supplies,Consultants Fees
ENVIRON,TERB01,Terberg Matec U.K,10485726,314.90,06/05/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,TERB01,Terberg Matec U.K,10488175,"1,853.19",19/05/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,LODG02,The Lodge Kennels t/a Nyrvana German Shepherd Dogs,10485899,"3,040.00",07/05/2015,Supplies,Fees Paid
ENVIRON,TREE02,The Tree People (Bedford) Ltd,10487323,"1,900.00",12/05/2015,Premises,Maintenance of Grounds
ENVIRON,WICK04,THE WICKED COFFEE CO LTD,10486408,320.42,26/03/2015,Supplies,Project Costs
ENVIRON,THIN06,Think Green Recycling,10485595,"1,080.00",31/12/2014,Supplies,Project Costs
ENVIRON,THIN06,Think Green Recycling,10486315,540.00,30/04/2015,Supplies,Project Costs
ENVIRON,THRE05,Three Counties Tyre Services LLP,10486344,493.90,05/05/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,THRE05,Three Counties Tyre Services LLP,10487804,253.45,16/05/2015,Transport Related Expenditure,Vehicle Costs
ENVIRON,,Three Nations Limited,10485289,"2,080.00",24/04/2015,Supplies,Event Costs
ENVIRON,THRE97,Three Shires Driving Centre Ltd,10485922,"1,440.00",11/05/2015,Employees,Training
ENVIRON,THRE97,Three Shires Driving Centre Ltd,10485922,460.00,11/05/2015,Employees,Training
ENVIRON,TIPE01,Tip Europe Limited,10485933,"2,867.85",01/05/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TIPE01,Tip Europe Limited,10485934,"2,772.26",01/05/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,,Tipis4Hire Ltd,10488441,"3,787.68",26/05/2015,Supplies,Event Costs
ENVIRON,TMSC99,Traffic Management & Safety Ltd T/A Tms Consultancy,10485888,"1,070.00",01/04/2015,Supplies,Consultants Fees
ENVIRON,TRAS01,Trash UK Limited,10484095,850.00,22/07/2014,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAS01,Trash UK Limited,10484096,850.00,30/09/2014,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAS01,Trash UK Limited,10484097,850.00,15/07/2014,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAS01,Trash UK Limited,10484319,850.00,28/04/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAS01,Trash UK Limited,10484320,850.00,28/04/2015,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486372,375.57,23/04/2015,Supplies,Purchase of Consumables
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486411,"1,260.00",30/04/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486412,"1,085.45",30/04/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486413,808.28,30/04/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486414,365.76,30/04/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486422,425.76,30/04/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486433,"6,132.80",29/04/2015,Premises,Annual Maintenance of Fixtures & Fittings
ENVIRON,TRAV02,Travis Perkins Trading Co Ltd,10486522,618.00,30/04/2015,Supplies,Issues from Travis Perkins
ENVIRON,TRUC01,Truckeast Ltd,10484900,290.00,29/04/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,UKCO03,UK Container Maintenance Ltd,10487048,"2,352.00",01/05/2015,Supplies,Project Costs
ENVIRON,UKPO01,UK Power Networks,10487562,547.00,14/05/2015,Transfer Payments,Highways Works Contracts
ENVIRON,UKPO01,UK Power Networks,10487563,396.00,14/05/2015,Transfer Payments,Highways Works Contracts
ENVIRON,UKPO01,UK Power Networks,10487600,396.00,14/05/2015,Transfer Payments,Highways Works Contracts
ENVIRON,UKPO01,UK Power Networks,10487601,547.00,14/05/2015,Transfer Payments,Highways Works Contracts
ENVIRON,UNIV96,University Of Bedfordshire Higher Education,10485511,800.00,15/04/2015,Employees,Training
ENVIRON,VODA97,Vodafone Corporate Ltd ,10487430,250.00,07/05/2015,Supplies,Telephone Connection Charges
ENVIRON,VODA97,Vodafone Corporate Ltd ,10487579,390.00,12/05/2015,Supplies,Telephone Connection Charges
ENVIRON,VODA97,Vodafone Corporate Ltd ,10488311,780.00,14/05/2015,Supplies,Telephone Connection Charges
ENVIRON,VODA01,Vodafone LTD ,10484026,825.00,23/04/2015,Supplies,Telephone Connection Charges
ENVIRON,WATE10,Watersafe UK Ltd,10485105,"1,155.00",05/05/2015,Employees,Training
ENVIRON,WELL03,Wells And Youngs Brewing Company Ltd,10484478,"2,269.03",24/04/2015,Supplies,Purchase of Refreshments for Resale
ENVIRON,WELL03,Wells And Youngs Brewing Company Ltd,10487556,"3,657.87",13/05/2015,Supplies,Purchase of Refreshments for Resale
ENVIRON,WHAL01,Whale Tankers Ltd,10484541,853.93,28/04/2015,Transport Related Expenditure,Vehicle Repairs
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10481952,300.00,15/04/2015,Supplies,Project Costs
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10482842,270.00,20/04/2015,Supplies,Project Costs
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10484165,383.00,27/04/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10484849,270.00,30/04/2015,Premises,Maintenance of Grounds
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10485698,509.00,05/05/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10487392,328.00,11/05/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WILD01,Wildman Transport (Bedford) Ltd,10488281,603.00,18/05/2015,Transfer Payments,Contract Payments - Private Contractors
ENVIRON,WINK01,Winckworth Sherwood,10487388,"2,524.30",01/12/2014,Supplies,Court and Legal Fees
ENVIRON,WJSO01,WJ South Limited,10485118,"7,947.23",30/04/2015,Supplies,Purchase and maintenance of equipment
ENVIRON,WJSO01,WJ South Limited,10487300,595.00,30/04/2015,Transfer Payments,Highways Works Contracts
ENVIRON,WJSO01,WJ South Limited,10487306,595.00,30/04/2015,Supplies,Purchase and maintenance of equipment
ENVIRON,WOBU01,Woburn Chemicals Limited,10485238,"1,255.00",05/05/2015,Supplies,Purchase of Consumables
ENVIRON,WOLT01,Wolters Kluwer (UK) Ltd,10485843,563.08,21/10/2014,Supplies,Subscriptions
ENVIRON,WOLT01,Wolters Kluwer (UK) Ltd,10485843,273.41,21/10/2014,Supplies,Subscriptions
ENVIRON,WYBO01,Wybone Limited,10484333,"3,500.00",27/04/2015,Premises,Vandalism Costs
ENVIRON,XMAL99,Xma Ltd,10484550,326.12,21/04/2015,Supplies,IT Consumables
ENVIRON,XMAL99,Xma Ltd,10487715,289.12,11/05/2015,Supplies,IT Consumables
Environment & Sustainable Communities,,Bendcrete Leisure Ltd,10484075,"2,175.00",30/04/2015,Capital,Plant & Equipment
PUBHLTH,2GOL01,2 Goldington Road Doctors Surgery,10483674,"4,020.00",10/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,ASDA99,Asda Pharmacy,10487360,"1,867.11",13/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,BEDF15,Bedford Hospital NHS Trust,10483342,"3,654.15",24/04/2015,Transfer Payments,Contract payments - Other Local Authorities
PUBHLTH,CADD02,Caddington Surgery (Dr Tara Verity),10485652,"1,180.00",05/05/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CAFP99,Cafph,10485417,"15,000.00",30/03/2015,Transfer Payments,Contract payments - Voluntary Associations
PUBHLTH,CAMB22,Cambridge University Hospitals NHS Foundation Trust,10487020,793.53,29/04/2014,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CAMB21,Cambridgeshire Community Services NHS Trust,10484498,"4,620.00",05/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CAMB21,Cambridgeshire Community Services NHS Trust,10485130,292.84,13/04/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CAMB21,Cambridgeshire Community Services NHS Trust,10485957,"4,620.00",17/04/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CENT30,Central and North West London NHS Foundation Trust,10483719,745.43,25/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CENT30,Central and North West London NHS Foundation Trust,10483720,583.96,25/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CENT30,Central and North West London NHS Foundation Trust,10484448,683.51,25/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,CHEL04,Chelsea and Westminster Hospital NHS Foundation Trust,10483722,"2,138.63",16/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,COLC02,Colchester Hospital Univ NHSFT,10485131,252.07,12/09/2014,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,COLC02,Colchester Hospital Univ NHSFT,10485132,282.66,27/10/2014,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,COMM04,Community & Voluntary Service,10485247,290.00,30/04/2015,Supplies,Venue Hire
PUBHLTH,CRAN94,Cranfield Surgery,10483787,"1,425.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,DEPA07,De Parys Medical Centre,10483785,"3,405.00",14/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,TURN08,Dr A R Turner & Partners (Leighton Road Surgery),10483788,"7,825.00",07/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CAKE99,Dr Cakebread & Partners (Shefford Health Centre).,10483780,"5,400.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,CAKE99,Dr Cakebread & Partners (Shefford Health Centre).,10487363,358.00,09/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HEND04,Dr J L Henderson (Bassett Rd Surgery).,10483668,"2,040.00",07/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KAPU99,Dr Kapur & Partners (Sandy Health Centre),10483782,"3,700.00",31/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KIRK93,Dr Kirkham & Partners,10483800,"4,335.00",15/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GLAZ99,Dr M E Glaze & Partners (The Surgery (Glaze).,10483790,"1,330.00",08/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HAQ001,Dr M F Haq (Eastgate Surgery).,10483869,790.00,01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,OTOO99,Dr O B O큈oole & Partners (Kirby Road Surgery).,10483798,"7,715.00",20/01/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,OTOO99,Dr O B O큈oole & Partners (Kirby Road Surgery).,10484535,"6,550.00",14/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,SHAR87,Dr S D Sharma (Toddington Medical Centre),10483781,540.00,01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,EXPE02,Experian Ltd,10485740,"9,931.33",30/04/2015,Supplies,IT Software Licences
PUBHLTH,FLIT03,Flitwick Surgery (Dr S.J. Morris & Partners).,10483676,"1,100.00",17/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GASP01,Gasp Smoke Free Services Ltd,10488452,355.00,18/05/2015,Supplies,Marketing & Promotion
PUBHLTH,GOLD13,Goldington Avenue Surgery,10483792,"4,645.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GOLD15,Goldington Surgery,10483870,"3,080.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GREA14,Great Barford Surgery,10483779,"1,570.00",02/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GREE92,Greensand Surgery,10483666,"2,590.00",31/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GREE51,Greensands Medical Practice,10483675,"1,845.00",02/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,GROV04,Grovebury Road Surgery,10483808,"3,235.00",13/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HARR75,Harrold Medical Practice,10483672,380.00,07/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HERT11,Hertfordshire Community NHS Trust,10484126,"9,417.59",19/12/2014,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,HORI02,Horizon Health Choices Ltd.,10487329,"4,828.31",13/05/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HOUG99,Houghton Close Surgery,10483866,"5,410.00",08/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,HOUG98,Houghton Regis Medical Centre,10483683,"1,185.00",15/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,IMPE06,Imperial College Healthcare NHS Trust,10483714,"1,339.00",20/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,INDU05,Industrial Data Capture Ltd,10485418,"8,866.25",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,IVEL99,Ivel Medical Centre,10483783,"1,480.00",05/01/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,IVEL99,Ivel Medical Centre,10483784,"1,225.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,IVEL99,Ivel Medical Centre,10487436,534.00,26/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,KING87,King Street Surgery,10483786,"3,565.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,LANS01,Lansdowne Road Surgery,10483679,"2,060.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,LARK01,Larksfield Surgery Medical Partnership,10483681,"1,140.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,LIND98,Linden Road Surgery,10484534,"3,145.00",20/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,LIND98,Linden Road Surgery,10487359,280.00,17/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,LOND22,London Road Health Centre,10483678,"3,135.00",02/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,LOND22,London Road Health Centre,10487362,350.00,01/05/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,NORT64,Northamptonshire Healthcare NHS Foundation Trust,10483755,478.00,24/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,OMPH01,OM Pharmacy,10483887,337.57,13/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,PEMB01,Pemberley Surgery,10483677,"5,105.00",08/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,PREV01,Preventix Ltd.,10481352,"7,815.50",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,PRIO96,Priory Medical Practice,10483794,465.00,01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,PUTN96,Putnoe Medical Centre,10483777,"3,037.00",07/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,QUEE11,Queens Park Surgery,10483680,"2,415.00",07/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,ROYA35,Royal Berkshire NHS Foundation Trust,10485136,275.00,02/04/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,ROYA24,Royal Free London NHS Foundation Trust,10483716,302.00,26/02/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,SALI98,Salisbury House Surgery,10483669,"2,350.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,SERC98,Serco Limited,10484338,"2,655.00",27/04/2015,Supplies,Miscellaneous Expenditure
PUBHLTH,SHAR17,Sharnbrook Surgery,10483682,545.00,31/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,SLIM01,Slimming World,10483500,"2,574.72",16/03/2015,Transfer Payments,Contract payments - Other Local Authorities
PUBHLTH,SUPE04,Superdrug Pharmacy,10483723,323.20,13/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,TCRN01,TCR (Nottingham) Ltd,10485741,"41,850.00",01/05/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,VILL05,The Village Medical Centre,10483871,"6,400.00",13/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,VIRG02,Virgin Care Services Limited - VCSL (None Surrey),10484030,285.62,21/04/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,WEIG01,Weightwatchers UK Ltd,10482412,"10,044.00",14/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,WEST26,West Hertfordshire Hospitals NHS Trust,10483706,"2,571.00",18/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,WEST26,West Hertfordshire Hospitals NHS Trust,10483708,"2,696.00",24/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,WEST26,West Hertfordshire Hospitals NHS Trust,10483709,251.00,24/03/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,WEST26,West Hertfordshire Hospitals NHS Trust,10485138,284.00,23/04/2015,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,WEST25,West Street Pharmacy,10484533,303.00,29/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,WEST96,West Street Surgery,10484536,"3,425.00",21/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,WEST36,Western Sussex Hospitals NHS Foundation Trust,10483711,269.08,29/07/2014,Transfer Payments,Contract Payments - Health Authorities
PUBHLTH,WHEA95,Wheatfield Surgery,10483673,"2,490.00",01/04/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,WHEA95,Wheatfield Surgery,10487287,576.00,13/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,WHEA95,Wheatfield Surgery,10487445,371.00,13/03/2015,Transfer Payments,Contract Payments - Private Contractors
PUBHLTH,WOOT60,WOOTTON VALE HEALTH LIVING CENTRE (HEALTH CHECKS) ,10483872,"5,370.00",31/03/2015,Transfer Payments,Contract Payments - Private Contractors
SCHOOLS,2SIM98,2Simple Software Ltd,10485312,"1,000.00",27/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,2SIM98,2Simple Software Ltd,10485635,"1,440.00",04/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,3PLE99,3P Learning Limited,10488910,"1,800.00",20/05/2015,Supplies,Learning Resources - ICT
SCHOOLS,FOUR07,4 Way Solutions,10486124,"9,135.00",29/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,4XLI01,4X Limited t/s Steve큦 Private Hire,10486286,390.00,30/04/2015,Supplies,Catering Costs
SCHOOLS,4XLI01,4X Limited t/s Steve큦 Private Hire,10487875,600.00,27/03/2015,Supplies,Catering Costs
SCHOOLS,4XLI01,4X Limited t/s Steve큦 Private Hire,10487879,570.00,30/01/2015,Supplies,Catering Costs
SCHOOLS,A1CA01,A1 Cars,10484388,602.00,01/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,ADMI03,Admiral Voice Solutions Ltd,10484653,464.00,23/04/2015,Supplies,Telephone Line Rentals
SCHOOLS,ADTF01,ADT Fire & Security Plc,10488906,"1,055.00",29/04/2015,Balance Sheet,Other Capital Expenditure
SCHOOLS,ALTO02,Altodigital Networks Ltd,10485332,278.36,27/04/2015,Supplies,Learning Resources - Other
SCHOOLS,ALTO02,Altodigital Networks Ltd,10488820,756.21,11/05/2015,Supplies,Internal Printing
SCHOOLS,ALTO02,Altodigital Networks Ltd,10488820,"2,268.64",11/05/2015,Supplies,Learning Resources - Other
SCHOOLS,ANGL05,Anglian Water,10484670,"1,240.48",31/03/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10486047,"1,006.89",30/04/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10486051,532.19,21/02/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10486384,395.76,10/04/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10486664,873.30,14/04/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10488112,415.16,07/05/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10488349,726.51,11/05/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10488385,"2,017.55",07/05/2015,Premises,Water Charges
SCHOOLS,ANGL05,Anglian Water,10488432,499.21,06/05/2015,Premises,Water Charges
SCHOOLS,ANNE99,Anne Harding Training,10484061,634.00,14/04/2015,Employees,Training
